candidate_id,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,reviewer_a_decision,reviewer_a_reason_code,reviewer_b_decision,reviewer_b_reason_code,final_decision,final_corpus_type,final_reason_code,resolution_route,adjudication_rationale
MWM-0290,X-WIN: Building Chest Radiograph World Model via Predictive Sensing,"Chest X-ray radiography (CXR) is an essential medical imaging technique for disease diagnosis. However, as 2D projectional images, CXRs are limited by structural superposition and hence fail to capture 3D anatomies. This limitation makes representation learning and disease diagnosis challenging. To address this challenge, we propose a novel CXR world model named X-WIN, which distills volumetric knowledge from chest computed tomography (CT) by learning to predict its 2D projections in latent space. The core idea is that a world model with internalized knowledge of 3D anatomical structure can predict CXRs under various transformations in 3D space. During projection prediction, we introduce an affinity-guided contrastive alignment loss that leverages mutual similarities to capture rich, correlated information across projections from the same volume. To improve model adaptability, we incorporate real CXRs into training through masked image modeling and employ a domain classifier to encourage statistically similar representations for real and simulated CXRs. Comprehensive experiments show that X-WIN outperforms existing foundation models on diverse downstream tasks using linear probing and few-shot fine-tuning. X-WIN also demonstrates the ability to render 2D projections for reconstructing a 3D CT volume.","Yang, Zefan; Wang, Ge; Hendler, James; Kalra, Mannudeep K.; Yan, Pingkun",2025,2025-11-18,arXiv (Cornell University),,2511.14918,http://arxiv.org/abs/2511.14918,preprint,openalex,"""medical world model"";""world model"" clinical;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The radiograph world model predicts observations under 3D transformations and is empirically evaluated. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “X-WIN: Building Chest Radiograph World Model via Predictive Sensing”.
MWM-0294,Cardiac Copilot: Automatic Probe Guidance for Echocardiography with World Model,"Echocardiography is the only technique capable of real-time imaging of the heart and is vital for diagnosing the majority of cardiac diseases. However, there is a severe shortage of experienced cardiac sonographers, due to the heart's complex structure and significant operational challenges. To mitigate this situation, we present a Cardiac Copilot system capable of providing real-time probe movement guidance to assist less experienced sonographers in conducting freehand echocardiography. This system can enable non-experts, especially in primary departments and medically underserved areas, to perform cardiac ultrasound examinations, potentially improving global healthcare delivery. The core innovation lies in proposing a data-driven world model, named Cardiac Dreamer, for representing cardiac spatial structures. This world model can provide structure features of any cardiac planes around the current probe position in the latent space, serving as an precise navigation map for autonomous plane localization. We train our model with real-world ultrasound data and corresponding probe motion from 110 routine clinical scans with 151K sample pairs by three certified sonographers. Evaluations on three standard planes with 37K sample pairs demonstrate that the world model can reduce navigation errors by up to 33\% and exhibit more stable performance.",Haojun Jiang; Zhenguo Sun; Ning Jia; Meng Li; Yu Sun; Shaqi Luo; Shiji Song; Gao Huang,2024,2024-01-01,Lecture notes in computer science,10.1007/978-3-031-72378-0_18,2406.13165,https://doi.org/10.1007/978-3-031-72378-0_18,conference-paper,openalex,"""world model"" clinical;""world model"" echocardiography",indexed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The data-driven cardiac world model predicts nearby probe-plane observations and improves navigation on clinical scans. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Cardiac Copilot: Automatic Probe Guidance for Echocardiography with World Model”.
MWM-0315,World Models for General Surgical Grasping,"Intelligent vision control systems for surgical robots should adapt to unknown and diverse objects while being robust to system disturbances. Previous methods did not meet these requirements due to mainly relying on pose estimation and feature tracking. We propose a world-model-based deep reinforcement learning framework ""Grasp Anything for Surgery"" (GAS), that learns a pixel-level visuomotor policy for surgical grasping, enhancing both generality and robustness. In particular, a novel method is proposed to estimate the values and uncertainties of depth pixels for a rigid-link object's inaccurate region based on the empirical prior of the object's size; both depth and mask images of task objects are encoded to a single compact 3-channel image (size: 64x64x3) by dynamically zooming in the mask regions, minimizing the information loss. The learned controller's effectiveness is extensively evaluated in simulation and in a real robot. Our learned visuomotor policy handles: i) unseen objects, including 5 types of target grasping objects and a robot gripper, in unstructured real-world surgery environments, and ii) disturbances in perception and control. Note that we are the first work to achieve a unified surgical control system that grasps diverse surgical objects using different robot grippers on real robots in complex surgery scenes (average success rate: 69%). Our system also demonstrates significant robustness across 6 conditions including background variation, target disturbance, camera pose variation, kinematic control error, image noise, and re-grasping after the gripped target object drops from the gripper. Videos and codes can be found on our project page: https://linhongbin.github.io/gas/.",Hongbin Lin,2024,2024-07-15,arXiv (Cornell University),10.15607/rss.2024.xx.041,2405.17940,https://doi.org/10.15607/rss.2024.xx.041,conference-paper,crossref;openalex,"""surgical world model"";""world model"" patient",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The surgical world-model controller is evaluated in simulation and on a real robot across diverse grasping conditions. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “World Models for General Surgical Grasping”.
MWM-0320,Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding,"A prominent challenge of offline reinforcement learning (RL) is the issue of hidden confounding: unobserved variables may influence both the actions taken by the agent and the observed outcomes. Hidden confounding can compromise the validity of any causal conclusion drawn from data and presents a major obstacle to effective offline RL. In the present paper, we tackle the problem of hidden confounding in the nonidentifiable setting. We propose a definition of uncertainty due to hidden confounding bias, termed delphic uncertainty, which uses variation over world models compatible with the observations, and differentiate it from the well-known epistemic and aleatoric uncertainties. We derive a practical method for estimating the three types of uncertainties, and construct a pessimistic offline RL algorithm to account for them. Our method does not assume identifiability of the unobserved confounders, and attempts to reduce the amount of confounding bias. We demonstrate through extensive experiments and ablations the efficacy of our approach on a sepsis management benchmark, as well as on electronic health records. Our results suggest that nonidentifiable hidden confounding bias can be mitigated to improve offline RL solutions in practice.",Alizée Pace; Hugo Yèche; Bernhard Schölkopf; Gunnar Rätsch; Guy Tennenholtz,2023,2023-06-01,arXiv (Cornell University),10.48550/arxiv.2306.01157,2306.01157,http://arxiv.org/abs/2306.01157,preprint,openalex,"""world model"" clinical;""world model"" medicine;""world model"" patient;""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: Compatible world models support confounding-aware offline planning evaluated on sepsis and EHR benchmarks. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Delphic Offline Reinforcement Learning under Nonidentifiable Hidden Confounding”.
MWM-0369,Data-Efficient Reinforcement Learning for Malaria Control,"Sequential decision-making under cost-sensitive tasks is prohibitively daunting, especially for the problem that has a significant impact on people's daily lives, such as malaria control, treatment recommendation. The main challenge faced by policymakers is to learn a policy from scratch by interacting with a complex environment in a few trials. This work introduces a practical, data-efficient policy learning method, named Variance-Bonus Monte Carlo Tree Search~(VB-MCTS), which can copy with very little data and facilitate learning from scratch in only a few trials. Specifically, the solution is a model-based reinforcement learning method. To avoid model bias, we apply Gaussian Process~(GP) regression to estimate the transitions explicitly. With the GP world model, we propose a variance-bonus reward to measure the uncertainty about the world. Adding the reward to the planning with MCTS can result in more efficient and effective exploration. Furthermore, the derived polynomial sample complexity indicates that VB-MCTS is sample efficient. Finally, outstanding performance on a competitive world-level RL competition and extensive experimental results verify its advantage over the state-of-the-art on the challenging malaria control task.",Lixin Zou,2021,2021-08-01,arXiv (Cornell University),10.24963/ijcai.2021/71,2105.01620,https://doi.org/10.24963/ijcai.2021/71,conference-paper,openalex,"""world model"" treatment",open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: A learned Gaussian-process transition model supports MCTS planning and is evaluated on malaria control. B: The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Data-Efficient Reinforcement Learning for Malaria Control”.
MWM-S002,Xray2Xray: World Model from Chest X-rays with Volumetric Context,"The model learns latent transition dynamics between chest-radiograph projection angles, evaluates synthesis and volumetric reconstruction, and transfers the representation to diagnosis and cardiovascular-risk prediction. Projection angle functions as a non-therapeutic acquisition action.",Zefan Yang; X. Michael Song; Xuanang Xu; Yongyi Shi; Ge Wang; Mannudeep K. Kalra; Pingkun Yan,2025,2025-06-17,arXiv,10.48550/arxiv.2506.19055,2506.19055,https://arxiv.org/abs/2506.19055,preprint,citation_chasing,Chen et al. 2026 empirical subset,open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The model learns projection-angle transitions and evaluates action-conditioned synthesis and volumetric reconstruction. B: The model learns projection-angle-conditioned radiographic transitions and evaluates generated observations and reconstruction.
MWM-S003,Treatment-aware Diffusion Probabilistic Model for Longitudinal MRI Generation and Diffuse Glioma Growth Prediction,"A treatment- and time-conditioned diffusion model predicts future multiparametric MRI and tumor masks from real postoperative longitudinal glioma data. Evaluation covers future image generation, serial tumor segmentation, growth prediction, and uncertainty under recorded treatment plans.",Qinghui Liu; Elies Fuster-García; Ivar Thokle Hovden; Bradley J. MacIntosh; Edvard Grødem; Petter Brandal; Carles Lopez-Mateu; Donatas Sederevičius; Karoline Skogen; Till Schellhorn,2024,2024-09-01,MICCAI 2024 / arXiv,10.48550/arxiv.2309.05406,2309.05406,https://arxiv.org/abs/2309.05406,conference-paper,citation_chasing,Chen et al. 2026 treatment-response citation,peer-reviewed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,"A: The treatment- and time-conditioned model predicts future glioma MRI and growth with empirical longitudinal evaluation. B: The treatment- and time-conditioned model predicts and evaluates future glioma MRI, masks, growth, and uncertainty."
MWM-S004,Cosmos-H-Surgical: Learning Surgical Robot Policies from Videos via World Modeling,"A surgical video world model generates synthetic procedures, an inverse-dynamics model infers pseudo-kinematics, and the resulting paired video-action data train a vision-language-action policy. The policy is evaluated on a real surgical robot and compared with training on real demonstrations alone.",Yufan He; Pengfei Guo; Mengya Xu; Zhaoshuo Li; Andriy Myronenko; Dillan Imans; Bingjie Liu; Dongren Yang; Mingxue Gu; Yongnan Ji,2025,2025-12-29,arXiv,10.48550/arxiv.2512.23162,2512.23162,https://arxiv.org/abs/2512.23162,preprint,citation_chasing,surgical world-model citation search,open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The surgical world model generates action-linked procedures and supports a policy evaluated on a real robot. B: The surgical world model generates procedures and supports a policy evaluated on a real surgical robot.
MWM-S005,Surgical Vision World Model,The study learns latent actions from unlabeled surgical video and uses them to generate action-controllable surgical observations. Experiments on SurgToolLoc-2022 assess the learned action space and generated-video behavior for interactive surgical simulation.,Saurabh Koju; Saurav Bastola; Prashant Shrestha; Sanskar Amgain; Yash Raj Shrestha; Rudra P. K. Poudel; Binod Bhattarai,2025,2025-03-03,arXiv,10.48550/arxiv.2503.02904,2503.02904,https://arxiv.org/abs/2503.02904,preprint,citation_chasing,Chen et al. 2026 surgical citation,open-access,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The model learns latent surgical actions and evaluates action-controllable future observations for interactive simulation. B: The study learns latent surgical actions and evaluates action-controllable future video for interactive simulation.
MWM-S006,Surgical Procedural Planning as 3D World Modelling: Towards Automated Pulmonary Resection,"A 3D medical world model combines CT-and-text perception, an action-conditioned diffusion simulator of anatomical changes, and a decision engine that searches feasible pulmonary-resection sequences. Evaluation on clinical cases reports step-level planning performance and surgeon ratings of feasibility and lung preservation.",Zhen Zhang; Zhaorong Dong; Xiao Yang; Liqin Huang; Qiang Wu; Taidui Zeng; Hanyu Zheng; Mingjing Yang; Shaohua Zheng; Wangbin Ding; Lin Pan,2026,2026-06-01,CVPR 2026 Workshops,,,https://www.openaccess.thecvf.com/content/CVPR2026F/html/Zhang_Surgical_Procedural_Planning_as_3D_World_Modelling_Towards_Automated_Pulmonary_CVPRF_2026_paper.html,conference-paper,citation_chasing,CVPR 2026 official proceedings search,peer-reviewed,include,include_empirical,include,include_empirical,include,empirical,include_empirical,reviewer_consensus,A: The clinical 3D world model simulates action-conditioned anatomical changes and evaluates pulmonary-resection planning. B: The 3D medical world model simulates action-conditioned anatomical changes and evaluates pulmonary-resection planning clinically.
